;PID;county;state;area;poptotal;popdensity;popwhite;popblack;popamerindian;popasian;popother;percwhite;percblack;percamerindan;percasian;percother;popadults;perchsd;percollege;percprof;poppovertyknown;percpovertyknown;percbelowpoverty;percchildbelowpovert;percadultpoverty;percelderlypoverty;inmetro;category
323;2054;LOGAN;OH;0.027;42310;156.703.704;41156;804;58;240;52;972.725.124;190.025.999;0.13708343;0.56724179;0.12290239;26780;744.884.242;133.233.757;333.457.804;41566;982.415.505;104.676.899;135.485;922.106.393;952.197.379;0;AAR
324;2055;LORAIN;OH;0.029;271126;934.917.241;241549;21230;738;1479;6130;890.910.499;783.030.768;0.27219817;0.54550283;226.094.141;169492;752.820.192;188.616.572;4.283.978;265062;977.634.015;114.912.737;17.386.122;942.837.411;842.662.074;1;AAU
325;2056;LUCAS;OH;0.021;462361;220.171.905;380155;68456;1164;4981;7605;822.203.862;14.805.747;0.25175134;107.729.674;164.481.866;289965;762.340.282;235.504.285;600.589.726;454351;982.675.874;15.268.812;214.916.528;134.944.573;114.228.016;1;AAU
326;2057;MADISON;OH;0.028;37068;132.385.714;33947;2764;96;157;104;915.803.388;745.656.631;0.25898349;0.42354592;0.28056545;23896;694.928.021;133.788.082;267.408.771;32904;887.665.911;84.275.468;112.765.492;712.069.334;811.343.048;1;AAU
327;2058;MAHONING;OH;0.024;264806;110.335.833;221109;39681;444;985;2587;834.984.857;149.849.324;0.16766992;0.37197042;0.97694161;176658;746.006.408;181.757.973;452.342.945;260264;982.847.821;159.196.047;250.271.849;138.501.553;107.028.532;1;AAU
328;2059;MARION;OH;0.024;64274;267.808.333;60948;2707;148;285;186;948.252.793;421.165.635;0.23026418;0.44341413;0.28938607;41239;737.578.506;150.270.375;304.323.577;61526;957.245.543;127.133.244;182.830.355;107.493.876;100.189.036;0;AAR
329;2060;MEDINA;OH;0.025;122354;4894.16;120504;850;172;684;144;984.879.939;0.69470553;0.14057571;0.55903362;0.11769129;76962;823.978.067;237.026.065;488.552.792;121055;989.383.265;552.063.112;785.156.137;421.102.969;632.405.892;1;HLU
330;2061;MEIGS;OH;0.025;22987;919.48;22734;177;44;20;12;988.993.779;0.77000044;0.19141254;0.0870057;0.05220342;14772;640.265.367;11.677.498;238.288.654;22665;985.992.082;260.092.654;349.729.464;236.672.906;199.579.341;0;LHR
331;2062;MERCER;OH;0.028;39443;140.867.857;39131;14;85;100;113;992.089.851;0.03549426;0.21550085;0.25353041;0.28648936;23780;754.793.944;141.000.841;332.632.464;38961;987.779.834;670.414.004;762.704.884;568.931.069;804.411.765;0;ALR
332;2063;MIAMI;OH;0.024;93182;388.258.333;90519;1779;158;606;120;971.421.519;190.916.701;0.16956064;0.65034019;0.12878024;59893;765.665.437;192.777.119;443.457.499;92127;988.678.071;835.151.476;123.240.006;630.440.618;891.394.114;1;AAU
333;2064;MONROE;OH;0.026;15497;596.038.462;15437;19;26;12;3;996.128.283;0.12260438;0.16777441;0.07743434;0.01935859;10196;694.488.035;10.513.927;259.905.845;15276;985.739.175;214.912.281;28.809.219;186.889.987;197.591.146;0;AHR
334;2065;MONTGOMERY;OH;0.027;573809;212.521.852;463551;101817;1065;5886;1490;807.848.953;177.440.577;0.18560183;102.577.687;0.25966829;371530;777.571.125;265.504.804;70.042.796;561952;97.933.633;126.286.587;194.520.723;106.043.371;944.086.822;1;AAU
335;2066;MORGAN;OH;0.025;14194;567.76;13524;570;64;12;24;952.796.956;401.578.132;0.45089474;0.08454276;0.16908553;8980;715.812.918;113.808.463;231.625.835;13924;980.977.878;212.079.862;31.325;179.487.179;148.148.148;0;AHR
336;2067;MORROW;OH;0.024;27749;115.620.833;27579;64;49;38;19;993.873.653;0.23063894;0.17658294;0.13694187;0.06847094;17158;713.253.293;121.051.405;254.691.689;27440;988.864.464;110.750.729;173.749.057;839.833.593;889.809.849;0;AAR
337;2068;MUSKINGUM;OH;0.041;82068;200.165.854;78125;3468;214;152;109;951.954.477;4.225.764;0.26075937;0.18521226;0.13281669;51692;71.140.602;153.234.543;357.308.674;80009;974.911.049;147.208.439;213.569.812;126.231.667;11.137.507;0;AAR
338;2069;NOBLE;OH;0.024;11336;472.333.333;11301;7;15;9;4;996.912.491;0.06175018;0.13232181;0.07939308;0.03528582;7235;698.548.721;884.588.804;157.567.381;11176;985.885.674;163.743.737;227.357.901;128.071.997;164.845.173;0;AAR
339;2070;OTTAWA;OH;0.016;40029;25.018.125;39029;265;51;94;590;975.018.112;0.66202004;0.12740763;0.23482975;14.739.314;26931;758.568.193;19.338.309;421.447.403;39392;984.086.537;661.301.787;954.335.557;525.392.428;672.342.557;0;ALR
340;2071;PAULDING;OH;0.025;20488;819.52;19920;236;54;20;258;972.276.455;115.189.379;0.26356892;0.09761812;125.927.372;12456;722.302.505;114.884.393;282.594.733;20298;990.726.279;978.914.179;119.703.215;816.975.645;112.109.012;0;AAR
341;2072;PERRY;OH;0.023;31557;137.204.348;31408;57;46;21;25;995.278.385;0.18062553;0.14576798;0.06654625;0.07922173;19411;685.539.127;101.076.709;218.432.847;31255;990.430.016;190.657.495;253.889.985;163.782.957;167.218.221;0;AHR
342;2073;PICKAWAY;OH;0.03;48255;1608.5;44867;3036;127;95;130;929.789.659;6.291.576;0.26318516;0.19687079;0.26940213;31380;697.100.064;130.943.276;293.499.044;42392;878.499.637;120.777.505;163.463.189;994.214.435;124.391.393;1;AAU
343;2074;PIKE;OH;0.026;24249;932.653.846;23807;327;72;41;2;981.772.444;134.850.922;0.29691946;0.16907914;0.00824776;15099;607.722.366;124.445.328;323.862.507;23830;982.720.937;265.757.449;36.915.078;222.239.587;227.062.546;0;LHR
344;2075;PORTAGE;OH;0.03;142585;475.283.333;136998;3906;292;1191;198;960.816.355;273.941.859;0.20479013;0.83529123;0.13886454;82726;793.100.114;218.818.751;658.680.463;133447;935.911.912;119.088.477;133.814.451;121.537.341;797.863.462;1;AAU
345;2076;PREBLE;OH;0.025;40113;1604.52;39819;147;53;65;29;992.670.705;0.36646474;0.13212674;0.16204223;0.07229576;25469;724.606.384;11.233.264;239.899.486;39614;987.560.143;101.883.173;15.565.561;812.505.639;824.067.022;0;AAR
346;2077;PUTNAM;OH;0.029;33819;116.617.241;33197;26;44;25;527;981.607.972;0.07687986;0.13010438;0.07392294;155.829.563;20028;775.064.909;157.080.088;28.060.715;33390;987.314.823;575.621.444;714.017.991;423.869.967;795.176.182;0;ALR
347;2078;RICHLAND;OH;0.029;126137;434.955.172;115078;9981;223;578;277;912.325.487;791.282.494;0.1767919;0.45823192;0.2196025;81363;735.321.952;167.975.615;342.170.274;122328;969.802.675;112.517.167;164.937.951;89.708.687;106.330.901;1;AAU
348;2079;ROSS;OH;0.041;69330;169.097.561;64362;4467;155;266;80;928.342.709;644.309.823;0.22356844;0.38367229;0.11539016;45531;675.803.299;141.156.575;299.795.744;63449;915.173.806;177.496.887;248.676.325;150.094.603;154.179.338;0;LHR
349;2080;SANDUSKY;OH;0.024;61963;258.179.167;58282;1553;94;142;1892;94.059.358;250.633.443;0.15170344;0.22916902;305.343.511;38993;766.163.157;162.824.097;340.061.037;60811;98.140.826;899.672.757;12.030.513;750.127.931;876.451.954;0;AAR
350;2081;SCIOTO;OH;0.035;80327;229.505.714;77253;2458;409;126;81;961.731.423;305.999.228;0.50916877;0.15685884;0.10083783;51585;637.569.061;137.772.608;317.534.167;76736;955.295.231;257.923.269;376.523.745;235.231.677;151.068.091;0;LHR
351;2082;SENECA;OH;0.033;59733;181.009.091;57474;1172;90;234;763;962.181.709;196.206.452;0.15067048;0.39174326;127.735.088;36666;752.604.593;156.221.022;303.005.509;57655;965.211.859;107.518.862;143.172.859;929.836.624;927.675.988;0;AAR
352;2083;SHELBY;OH;0.025;44915;1796.6;43789;615;49;393;69;974.930.424;136.925.303;0.10909496;0.87498608;0.15362351;27365;72.943.541;173.762.105;366.892.015;44127;98.245.575;774.582.455;1.054.634;595.581.568;873.122.118;0;AAR
353;2084;STARK;OH;0.034;367585;108.113.235;339421;25052;950;1529;633;923.380.987;681.529.442;0.25844363;0.41595821;0.17220507;241153;760.090.067;189.896.041;462.030.329;359231;977.273.284;110.605.711;16.399.197;951.066.888;845.844.662;1;AAU
354;2085;SUMMIT;OH;0.024;514990;214.579.167;446902;61185;1065;4989;849;867.787.724;118.808.132;0.20680013;0.96875667;0.16485757;337442;783.393.887;247.331.393;625.529.721;506100;982.737.529;121.499.704;180.813.265;108.654.209;822.432.118;1;AAU
355;2086;TRUMBULL;OH;0.037;227813;615.710.811;210915;15221;341;973;363;925.825.129;668.135.708;0.14968417;0.42710469;0.15934121;149822;752.492.958;155.998.451;378.849.568;225230;988.661.753;114.047.862;169.653.149;938.910.671;985.596.375;1;AAU
356;2087;TUSCARAWAS;OH;0.034;84090;247.323.529;83107;623;138;187;35;988.310.144;0.74087287;0.16410988;0.22238078;0.04162207;55192;719.180.316;130.834.179;302.036.527;82852;985.277.679;111.222.421;1.439.584;978.198.126;104.047.334;1;AAU
357;2088;UNION;OH;0.026;31969;122.957.692;30563;1168;57;132;49;956.019.894;365.353.937;0.17829773;0.4129;0.15327348;20527;761.631.023;169.825.108;384.858.966;30117;942.068.879;743.101.903;946.814.728;577.602.449;976.408.912;0;AAR
358;2089;VAN WERT;OH;0.024;30464;126.933.333;29900;193;31;78;262;981.486.345;0.63353466;0.10175945;0.25603992;0.86003151;19497;792.327.025;151.100.169;31.902.344;30007;984.998.687;709.167.861;760.100.707;606.022.585;922.109.675;0;ALR
359;2090;VINTON;OH;0.024;11098;462.416.667;11071;4;16;3;4;997.567.129;0.03604253;0.14417012;0.0270319;0.03604253;6963;586.959.644;791.325.578;156.541.721;10937;985.492.882;236.079.364;317.708.333;222.259.753;149.176.955;0;LHR
360;2091;WARREN;OH;0.023;113909;495.256.522;110526;2415;231;627;110;970.300.854;212.011.342;0.20279346;0.55043939;0.09656831;73151;754.671.843;244.193.518;590.832.661;109393;960.354.318;635.232.602;871.549.016;507.858.441;722.380.639;1;ALU
361;2092;WASHINGTON;OH;0.038;62254;163.826.316;61129;774;111;185;55;981.928.872;12.432.936;0.1783018;0.29716966;0.08834774;40411;775.061.246;190.096.756;435.524.981;60627;973.865.133;136.737.757;179.894.516;120.116.635;126.052.655;1;AAU
362;2093;WAYNE;OH;0.033;101461;307.457.576;99131;1557;130;535;108;977.035.511;153.457.979;0.12812805;0.5272962;0.10644484;62178;735.967.706;184.454.309;479.590.852;98285;968.697.332;116.558.987;172.130.572;951.515.592;891.176.271;0;AAR
363;2094;WILLIAMS;OH;0.025;36956;1478.24;36366;23;46;127;394;984.035.069;0.06223617;0.12447235;0.34365191;10.661.327;23340;76.092.545;144.987.147;270.779.777;36499;987.633.943;755.363.161;106.865.843;592.573.754;744.215.134;0;AAR
364;2095;WOOD;OH;0.037;113269;306.132.432;109303;1168;197;1028;1573;964.986.007;103.117.358;0.17392226;0.90757401;138.872.948;64052;837.616.312;290.951.102;833.541.498;104553;923.050.437;105.726.282;876.044.005;122.235.902;693.142.742;1;HAU
365;2096;WYANDOT;OH;0.024;22254;927.25;22087;20;20;65;62;992.495.731;0.08987148;0.08987148;0.29208232;0.2786016;14361;764.709.978;137.107.444;254.856.904;21743;977.037.836;849.468.795;999.170.124;731.604.292;976.552.435;0;AAR
366;2981;ADAMS;WI;0.041;15682;382.487.805;15001;375;125;56;125;956.574.417;239.127.662;0.79709221;0.35709731;0.79709221;11378;669.801.371;124.274.917;239.057.831;14534;926.795.052;144.351.177;223.008.305;133.100.559;101.867.572;0;LAR
367;2982;ASHLAND;WI;0.054;16307;301.981.481;14749;17;1478;46;17;904.458.208;0.10424971;906.359.232;0.28208745;0.10424971;10262;753.069.577;183.200.156;436.562.074;15573;954.988.655;162.203.814;203.220.685;151.600.512;132.975.552;0;AAR
368;2983;BARRON;WI;0.053;40750;768.867.925;40346;40;209;95;60;99.008.589;0.09815951;0.51288344;0.23312883;0.14723926;26198;729.750.363;19.425.147;324.452.248;39931;97.990.184;115.524.279;144.092.998;994.820.158;117.280.176;0;AAR
369;2984;BAYFIELD;WI;0.089;14008;157.393.258;12707;29;1240;24;8;9.071.245;0.20702456;885.208.452;0.17133067;0.05711022;9418;785.410.915;258.228.923;583.988.108;13833;987.507.139;165.835.321;234.879.306;144.289.143;132.549.788;0;AAR
370;2985;BROWN;WI;0.032;194594;60.810.625;186621;1012;3869;2522;570;959.027.514;0.52005714;198.824.219;129.603.174;0.29291756;120575;826.439.975;262.931.785;462.450.757;189369;973.149.224;916.570.294;120.873.618;808.561.665;796.336.775;1;HAU
371;2986;BUFFALO;WI;0.04;13584;339.6;13521;5;22;29;7;995.362.191;0.03680801;0.16195524;0.21348645;0.05153121;8918;726.059.655;179.412.424;313.971.743;13337;981.816.843;119.067.257;152.720.243;963.907.813;131.345.403;0;AAR
372;2987;BURNETT;WI;0.053;13084;246.867.925;12497;22;532;24;9;955.136.044;0.1681443;406.603.485;0.18343014;0.0687863;9045;722.830.293;136.760.641;299.613.046;12816;979.516.967;154.884.519;210.293.653;139.379.475;131.688.466;0;AAR
373;2988;CALUMET;WI;0.023;34291;149.091.304;33910;29;146;173;33;988.889.213;0.0845703;0.42576769;0.50450556;0.09623516;20940;796.561.605;197.803.247;301.337.154;33952;990.114.024;487.158.341;622.784.325;372.723.875;639.097.744;1;ALU
374;2989;CHIPPEWA;WI;0.063;52360;831.111.111;51854;31;150;276;49;990.336.134;0.0592055;0.28647823;0.52711994;0.09358289;33195;749.269.468;181.533.363;278.957.674;50983;973.701.299;10.476.041;139.566.861;859.508.956;10.579.373;1;AAU
375;2990;CLARK;WI;0.072;31647;439.541.667;31437;29;91;38;52;9.933.643;0.09163586;0.287547;0.12007457;0.16431257;19702;675.362.907;1.384.631;250.228.403;30947;977.881;137.719.327;180.444.728;114.184.117;130.776.485;0;LAR
376;2991;COLUMBIA;WI;0.046;45088;980.173.913;44469;243;136;136;104;986.271.292;0.53894606;0.30163236;0.30163236;0.23066004;29637;782.535.344;20.852.313;354.624.287;43744;970.191.625;749.359.912;998.292.058;591.446.379;83.589.919;0;AAR
377;2992;CRAWFORD;WI;0.035;15940;455.428.571;15791;50;26;56;17;990.652.447;0.31367629;0.16311167;0.35131744;0.10664994;10169;723.964.992;16.599.469;292.064.116;15562;976.286.073;146.382.213;194.600.675;123.815.621;134.865.437;0;AAR
378;2993;DANE;WI;0.073;367085;502.856.164;344617;10511;1201;8666;2090;938.793.467;286.336.952;0.32717218;236.076.113;0.56935042;225973;888.986.737;436.264.509;134.715.209;351558;957.701.895;104.930.054;876.778.118;121.680.107;497.435.064;1;HAU
379;2994;DODGE;WI;0.054;76559;141.775.926;74700;1142;215;197;305;975.718.074;149.166.003;0.28082916;0.25731789;0.39838556;49694;722.783.435;159.254.638;282.327.846;72840;951.423.085;664.470.071;839.387.394;517.740.489;825.578.798;0;ALR
380;2995;DOOR;WI;0.028;25690;917.5;25387;29;178;47;49;988.205.527;0.11288439;0.69287661;0.18295056;0.19073569;17369;795.670.447;224.883.413;442.167.079;25318;985.519.657;982.305.079;13.938.754;82.382.666;865.316.276;0;AAR
381;2996;DOUGLAS;WI;0.078;41758;535.358.974;40454;170;805;266;63;968.772.451;0.40710762;192.777.432;0.63700369;0.15086929;27060;772.172.949;209.940.872;497.782.705;40426;968.101.921;149.210.904;229.435.598;131.049.683;924.704.418;1;AAU
382;2997;DUNN;WI;0.052;35909;690.557.692;34929;172;95;633;80;972.708.792;0.47898855;0.26455763;176.278.927;0.22278537;19755;776.613.516;262.870.159;750.696.026;32837;914.450.416;166.336.754;151.954.674;186.613.878;118.962.601;0;AAR
383;2998;EAU CLAIRE;WI;0.038;85183;224.165.789;82202;238;467;2124;152;965.004.754;0.27939847;0.54823145;249.345.527;0.17843936;49336;827.894.438;298.544.673;755.634.831;80458;944.531.186;159.437.222;187.430.181;167.685.011;857.514.739;1;HAU
384;2999;FLORENCE;WI;0.03;4590;153;4562;4;14;4;6;993.899.782;0.08714597;0.30501089;0.08714597;0.13071895;3057;75.171.737;156.035.329;278.050.376;4513;983.224.401;131.398.183;188.417.618;103.640.257;12.605.042;0;AAR
385;3000;FOND DU LAC;WI;0.044;90083;204.734.091;88760;257;297;448;321;985.313.544;0.28529245;0.32969595;0.49731914;0.35633804;56764;775.068.706;208.318.653;366.253.259;87203;968.029.484;764.423.242;101.088.839;625.657.867;804.270.463;0;AAR
386;3001;FOREST;WI;0.06;8776;146.266.667;7842;127;780;14;13;893.573.382;144.712.853;888.787.603;0.15952598;0.14813127;5608;641.226.819;135.699.001;22.467.903;8581;97.778.031;217.806.782;31.751.365;196.937.066;14.349.332;0;LHR
387;3002;GRANT;WI;0.069;49264;713.971.014;48838;76;76;234;40;991.352.712;0.15427087;0.15427087;0.47499188;0.08119519;29160;778.806.584;216.803.841;524.348.422;46314;940.118.545;137.150.754;151.552.225;129.747.224;136.286.394;0;AAR
388;3003;GREEN;WI;0.034;30339;892.323.529;30173;23;51;66;26;994.528.495;0.07581001;0.16810046;0.21754178;0.08569828;19708;767.759.286;198.751.776;334.381.977;29821;982.926.267;783.675.933;102.412.605;684.171.136;720.466.184;0;AAR
389;3004;GREEN LAKE;WI;0.022;18651;847.772.727;18386;21;42;103;99;985.791.647;0.1125945;0.225189;0.55224921;0.53080264;12453;745.523.167;173.050.671;333.253.031;18351;983.915.072;99.722.086;135.313.531;835.054.909;942.870.413;0;AAR
390;3005;IOWA;WI;0.046;20150;438.043.478;20093;7;21;19;10;997.171.216;0.03473945;0.10421836;0.0942928;0.04962779;12747;805.993.567;20.483.251;394.602.652;19890;987.096.774;999.497.235;124.825.175;810.377.358;116.246.499;0;HAR
391;3006;IRON;WI;0.047;6153;130.914.894;6121;1;25;2;4;994.799.285;0.01625223;0.40630587;0.03250447;0.06500894;4447;747.020.463;187.317.293;267.596.132;6021;97.854.705;130.709.185;156.467.854;121.790.423;126.623.377;0;AAR
392;3007;JACKSON;WI;0.06;16588;276.466.667;15814;47;674;30;23;953.339.764;0.28333735;40.631.782;0.18085363;0.13865445;10800;688.240.741;153.240.741;243.518.519;16244;979.262.117;146.577.198;206.008.584;123.831.216;125.467.626;0;AAR
393;3008;JEFFERSON;WI;0.035;67783;193.665.714;66702;189;176;287;429;984.052.048;0.27883098;0.25965213;0.42341;0.63290206;42214;769.649.879;221.656.323;473.302.696;64692;954.398.596;71.956.347;799.721.432;672.824.313;746.902.655;0;ALR
394;3009;JUNEAU;WI;0.047;21650;460.638.298;21307;31;166;78;68;984.157.044;0.14318707;0.76674365;0.36027714;0.31408776;14210;705.840.957;143.912.738;247.712.878;21340;985.681.293;127.835.052;147.692.308;111.914.696;139.638.682;0;AAR
395;3010;KENOSHA;WI;0.016;128181;80.113.125;119187;5295;472;669;2558;929.833.595;413.087.743;0.3682293;0.52191823;199.561.557;80794;75.087.259;203.282.422;406.094.512;125494;979.037.455;102.140.341;156.521.483;856.810.674;694.973.343;1;AAU
396;3011;KEWAUNEE;WI;0.02;18878;943.9;18766;24;52;23;13;994.067.168;0.12713211;0.27545291;0.12183494;0.06886323;11945;735.454.165;143.909.586;215.989.954;18662;98.855.811;821.991.212;98.546.347;605.500.821;116.542.392;0;AAR
397;3012;LA CROSSE;WI;0.028;97904;349.657.143;94319;438;340;2667;140;963.382.497;0.44737702;0.34727897;272.409.707;0.14299722;58586;825.760.421;304.885.126;734.475.813;93254;952.504.494;134.085.401;14.452.894;140.575.375;952.813.067;1;HAU
398;3013;LAFAYETTE;WI;0.037;16076;434.486.486;16009;14;21;19;13;995.832.297;0.08708634;0.13062951;0.1181886;0.08086589;10181;770.356.547;164.620.371;260.288.773;15911;989.736.253;1.102.382;133.161.512;961.466.981;112.437.186;0;AAR
399;3014;LANGLADE;WI;0.052;19505;375.096.154;19291;13;137;22;42;989.028.454;0.06664958;0.702384;0.11279159;0.2153294;12933;714.992.654;136.317.946;289.955.927;19234;986.106.127;14.625.143;219.306.834;115.954.206;127.876.683;0;AAR
400;3015;LINCOLN;WI;0.053;26993;509.301.887;26712;84;96;78;23;989.589.894;0.31119179;0.35564776;0.28896381;0.08520728;17567;710.593.727;174.417.943;344.395.742;26273;973.326.418;104.175.389;137.597.459;859.200.576;108.202.124;0;AAR
401;3016;MANITOWOC;WI;0.036;80421;223.391.667;78730;115;318;1071;187;978.973.154;0.14299748;0.39541911;133.174.171;0.23252633;52215;7.540.745;190.711.481;288.805.899;79142;984.096.194;833.564.984;117.911.918;697.293.058;729.801.829;0;AAR
402;3017;MARATHON;WI;0.094;115400;122.765.957;112189;89;490;2499;133;972.175.043;0.07712305;0.42461005;216.551.127;0.1152513;72367;759.448.367;21.877.375;405.709.785;114112;988.838.821;791.853.617;103.436.458;621.167.941;955.842.757;1;AAU
403;3018;MARINETTE;WI;0.082;40548;494.487.805;40280;8;150;63;47;993.390.549;0.0197297;0.36993193;0.15537141;0.11591201;26699;736.094.985;154.275.441;230.720.252;39419;972.156.457;116.593.521;151.330.585;960.642.411;121.661.029;0;AAR
404;3019;MARQUETTE;WI;0.027;12321;456.333.333;12174;31;49;18;49;98.806.915;0.25160295;0.39769499;0.14609204;0.39769499;8499;69.714.084;140.016.473;257.677.374;12182;988.718.448;116.072.894;156.430.268;9.678.511;114.586.466;0;AAR
405;3020;MENOMINEE;WI;0.021;3890;185.238.095;416;0;3469;0;5;106.940.874;0;891.773.779;0;0.1285347;1922;626.951.093;733.610.822;0.52029136;3820;982.005.141;486.910.995;643.084.767;433.124.644;182.186.235;0;LHR
406;3021;MILWAUKEE;WI;0.015;959275;639.516.667;718918;195470;6994;15308;22585;749.438.899;203.768.471;0.72909228;159.578.849;235.438.222;610538;762.604.457;253.558.337;620.125.201;933532;973.164.108;158.734.784;277.980.262;128.895.894;781.374.777;1;AAU
407;3022;MONROE;WI;0.054;36633;678.388.889;35983;141;301;143;65;982.256.435;0.38489886;0.82166353;0.39035842;0.17743565;23025;757.263.844;173.724.213;284.473.398;35485;968.662.135;130.026.772;180.921.979;105.513.257;116.072.842;0;AAR
408;3023;OCONTO;WI;0.06;30226;503.766.667;29926;18;212;36;34;99.007.477;0.05955138;0.70138292;0.11910276;0.11248594;19760;694.078.947;134.311.741;237.854.251;29750;984.251.969;120.941.176;141.166.317;963.442.252;155.886.158;0;AAR
409;3024;ONEIDA;WI;0.071;31679;446.183.099;31320;58;223;56;22;988.667.572;0.18308659;0.70393636;0.17677326;0.06944664;22153;775.967.138;219.338.239;497.449.555;30890;975.093.911;961.799.935;139.667.073;810.961.622;8.559.414;0;AAR
410;3025;OUTAGAMIE;WI;0.037;140510;379.756.757;136043;206;1965;1904;392;968.208.668;0.14660878;139.847.698;13.550.637;0.2789837;86689;815.328.358;248.578.251;436.272.191;137496;978.549.569;620.236.225;820.300.676;502.296.542;685.592.403;1;HLU
411;3026;OZAUKEE;WI;0.015;72831;4855.4;71676;492;127;438;98;984.141.368;0.67553652;0.1743763;0.60139226;0.13455809;47058;868.991.457;374.197.798;936.503.889;71600;983.097.857;21.801.676;191.895.478;19.385.043;354.706.685;1;HLU
412;3027;PEPIN;WI;0.014;7107;507.642.857;7070;2;18;9;8;994.793.865;0.02814127;0.25327142;0.12663571;0.11256508;4578;710.353.866;157.492.355;281.782.438;6944;977.064.866;126.152.074;148.821.218;101.239.669;151.315.789;0;AAR
413;3028;PIERCE;WI;0.034;32765;963.676.471;32366;82;87;172;58;987.822.371;0.25026705;0.26552724;0.5249504;0.17701816;18623;810.717.929;24.464.372;542.340.117;30557;932.611.018;104.165.985;110.331.339;103.370.278;947.141.832;1;HAU
414;3029;POLK;WI;0.055;34773;632.236.364;34348;23;321;50;31;987.777.874;0.06614327;0.92313001;0.14378972;0.08914963;22515;779.835.665;185.920.497;339.329.336;34105;980.789.693;118.223.134;160.155.849;975.664.969;111.643.221;0;AAR
415;3030;PORTAGE;WI;0.048;61405;127.927.083;59972;161;255;786;231;976.663.138;0.26219363;0.41527563;128.002.606;0.37619086;35004;797.337.447;246.343.275;601.931.208;57805;941.372.852;128.950.783;135.589.979;131.821.824;105.094.407;0;AAR
416;3031;PRICE;WI;0.075;15600;208;15479;7;77;27;10;99.224.359;0.04487179;0.49358974;0.17307692;0.06410256;10414;73.324.371;15.527.175;281.352.026;15271;978.910.256;108.899.221;125.549.585;814.521.452;147.695.725;0;AAR
417;3032;RACINE;WI;0.02;175034;8751.7;152098;16999;521;1004;4412;868.962.602;971.182.742;0.29765646;0.57360284;252.065.313;110593;763.809.644;229.065.131;493.611.711;172392;98.490.579;101.512.831;15.556.437;842.926.105;681.166.261;1;AAU
418;3033;RICHLAND;WI;0.034;17521;515.323.529;17411;12;34;38;26;99.372.182;0.06848924;0.19405285;0.2168826;0.14839336;11309;73.720.046;174.993.368;314.793.527;17254;984.761.144;134.403.617;157.928.118;126.371.115;123.541.888;0;AAR
419;3034;ROCK;WI;0.042;139510;332.166.667;130803;6638;369;985;715;937.588.703;475.808.186;0.26449717;0.70604258;0.51250806;88072;781.814.879;199.064.402;437.028.795;135919;97.425.991;987.720.628;152.857.608;814.384.062;68.982.497;1;AAU
420;3035;RUSK;WI;0.055;15079;274.163.636;14821;31;82;114;31;982.890.112;0.20558392;0.54380264;0.7560183;0.20558392;9704;703.112.119;167.559.769;301.937.345;14748;978.048.942;165.785.191;207.524.272;15.806.851;131.289.074;0;AAR
421;3036;ST CROIX;WI;0.044;50251;114.206.818;49895;44;121;148;43;992.915.564;0.08756045;0.24079123;0.2945215;0.08557044;30873;844.232.825;285.880.867;538.010.559;49388;982.826.212;640.236.495;789.210.789;497.251.286;930.721.916;1;HLU
422;3037;SAUK;WI;0.05;46975;939.5;46459;54;288;79;95;989.015.434;0.11495476;0.61309207;0.16817456;0.20223523;30347;746.597.687;19.833.921;397.073.846;46193;983.352.847;969.194.467;131.041.039;814.808.827;914.033.299;0;AAR
423;3038;SAWYER;WI;0.079;14181;179.506.329;11962;18;2167;15;19;843.523.024;0.1269304;152.810.098;0.10577533;0.13398209;9600;737.395.833;179.479.167;404.166.667;13897;979.973.204;205.440.023;290.735.695;191.953.682;141.793.182;0;AHR
424;3039;SHAWANO;WI;0.054;37157;688.092.593;35251;42;1762;70;32;948.704.147;0.11303388;474.204.053;0.18838981;0.08612105;24271;69.453.257;148.077.953;245.560.546;36389;979.330.947;112.973.701;14.932.266;910.511.287;119.495.299;0;AAR
425;3040;SHEBOYGAN;WI;0.032;103877;324.615.625;100389;430;357;2061;640;966.421.826;0.41395112;0.34367569;198.407.732;0.61611329;66938;774.298.605;208.371.926;383.638.591;101088;973.150.938;648.642.767;867.791.176;514.637.904;723.178.521;1;ALU
426;3041;TAYLOR;WI;0.057;18901;331.596.491;18807;2;39;44;9;995.026.718;0.01058145;0.20633829;0.23279192;0.04761653;11676;688.078.109;150.650.908;30.061.665;18603;984.233.638;12.664.624;159.650.375;10.265.319;138.896.828;0;AAR
427;3042;TREMPEALEAU;WI;0.043;25263;587.511.628;25160;12;32;46;13;995.922.891;0.0475003;0.12666746;0.18208447;0.05145865;16648;716.842.864;175.516.579;287.121.576;24533;971.103.986;106.754.168;129.199.756;78.841.449;145.652.992;0;AAR
428;3043;VERNON;WI;0.048;25617;5.336.875;25509;12;36;42;18;99.578.405;0.04684389;0.14053168;0.16395362;0.07026584;16883;69.211.633;189.421.311;362.494.817;25087;979.310.614;158.249.292;212.011.051;134.496.431;145.714.286;0;AAR
429;3044;VILAS;WI;0.06;17707;295.116.667;16116;9;1534;38;10;910.148.529;0.05082736;866.324.053;0.21460439;0.05647484;12815;761.451.424;192.118.611;431.525.556;17446;985.260.067;147.369.024;230.433.667;142.519.778;917.322.835;0;AAR
